date,gameId,name,team,nationality,PTS,REB,OR,DR,AS,ST,BS,PF,FD,FTM,FGA,FGM,FG3M,TO,MP,PM,off_net,def_net,stocks,starter,WL,WL_raw,corner3m,abovebk3m,rim_makes,midrange_makes,fb_pts,putback_pts
2026-07-11,114391,Isamar Rumbo,MEX,Mexico,3,1,0,1,1,0,0,2,1,0,4,1,1,0,21.8,-24,-19.3,-4.7,0,FALSE,-29,-29,1,0,0,0,0,0
2026-07-11,114391,Isabella Martinez,MEX,Mexico,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.2,-2,-1.6,-0.4,0,FALSE,-29,-29,0,0,0,0,0,0
2026-07-11,114391,Marisol Gomez,MEX,Mexico,6,3,1,2,0,0,2,4,1,0,5,2,2,1,20.9,-12,-9.6,-2.4,2,TRUE,-29,-29,0,2,0,0,0,0
2026-07-11,114391,Samantha Patino,MEX,Mexico,0,0,0,0,0,0,0,2,0,0,3,0,0,0,9.6,-8,-6.4,-1.6,0,FALSE,-29,-29,0,0,0,0,0,0
2026-07-11,114391,Xuan Sun,CHN,People 's Republic of China,9,3,0,3,3,0,0,2,3,0,5,3,3,1,32,20,3.9,16.1,0,TRUE,+29,29,0,3,0,0,0,0
2026-07-11,114391,Xinyue Wang,CHN,People 's Republic of China,6,1,0,1,0,0,0,1,0,0,4,3,0,0,5.8,8,1.6,6.4,0,FALSE,+29,29,0,0,3,0,4,0
2026-07-11,114391,Yu Jia,CHN,People 's Republic of China,8,5,0,5,2,0,0,0,1,0,5,3,2,0,12.1,19,3.7,15.3,0,TRUE,+29,29,2,0,1,0,2,0
2026-07-11,114391,Ruoyan Sun,CHN,People 's Republic of China,0,0,0,0,2,1,0,2,1,0,1,0,0,1,6.1,5,1,4,1,FALSE,+29,29,0,0,0,0,0,0
2026-07-11,114391,Ying Feng,CHN,People 's Republic of China,2,2,1,1,2,0,0,1,3,2,3,0,0,0,10.4,16,3.2,12.8,0,FALSE,+29,29,0,0,0,0,0,0
2026-07-11,114391,Mengjie Wu,CHN,People 's Republic of China,2,3,2,1,1,0,1,1,1,2,3,0,0,2,18.6,-5,-1,-4,1,TRUE,+29,29,0,0,0,0,0,0
2026-07-11,114391,Yuanshan Li,CHN,People 's Republic of China,24,3,1,2,6,0,1,0,4,3,22,9,3,0,29.9,19,3.7,15.3,1,FALSE,+29,29,1,2,3,0,4,0
2026-07-11,114391,Hanyun Sun,CHN,People 's Republic of China,12,11,1,10,5,0,1,4,5,2,15,4,2,2,33.3,19,3.7,15.3,1,TRUE,+29,29,1,1,1,0,2,0
2026-07-11,114391,Yunshu Pang,CHN,People 's Republic of China,11,14,7,7,0,1,0,2,4,5,9,3,0,1,26.1,5,1,4,1,TRUE,+29,29,0,0,2,0,2,4
2026-07-11,114391,Yatong Tang,CHN,People 's Republic of China,4,6,1,5,1,0,1,1,1,0,3,2,0,2,15.7,28,5.5,22.5,1,FALSE,+29,29,0,0,2,0,0,0
2026-07-11,114391,Jiayi Wan,CHN,People 's Republic of China,2,2,0,2,1,0,1,1,1,0,2,1,0,0,7.6,10,2,8,1,FALSE,+29,29,0,0,0,1,0,0
2026-07-11,114391,Yiming Wang,CHN,People 's Republic of China,0,4,1,3,0,0,0,0,0,0,0,0,0,1,2.5,1,0.2,0.8,0,FALSE,+29,29,0,0,0,0,0,0
2026-07-11,114394,Amelie Mbah,GER,Germany,0,3,1,2,1,0,1,2,0,0,0,0,0,0,12.4,-14,-10.6,-3.4,1,FALSE,-26,-26,0,0,0,0,0,0
2026-07-11,114394,Leonie Pfanzelt,GER,Germany,7,3,0,3,3,0,0,2,2,0,6,3,1,6,23.3,-12,-9.1,-2.9,0,FALSE,-26,-26,0,1,0,2,0,0
2026-07-11,114394,Linda Thimm,GER,Germany,0,1,0,1,0,0,0,1,0,0,4,0,0,4,11.4,-12,-9.1,-2.9,0,FALSE,-26,-26,0,0,0,0,0,0
2026-07-11,114394,Moescha Feunou Bakam,GER,Germany,2,5,1,4,0,1,0,4,3,0,1,1,0,2,14.4,-11,-8.3,-2.7,1,FALSE,-26,-26,0,0,1,0,0,0
2026-07-11,114394,Darina Zraychenko,GER,Germany,1,1,0,1,2,2,0,2,3,1,6,0,0,3,22.3,-17,-12.9,-4.1,2,TRUE,-26,-26,0,0,0,0,0,0
2026-07-11,114394,Leni Schramm-Bunning,GER,Germany,9,2,0,2,0,0,0,2,0,0,6,3,3,1,8.2,-1,-0.8,-0.2,0,FALSE,-26,-26,3,0,0,0,0,0
2026-07-11,114394,Lara Gierlich,GER,Germany,8,3,0,3,1,0,0,2,1,2,4,2,2,2,23.2,-13,-9.8,-3.2,0,TRUE,-26,-26,2,0,0,0,0,0
2026-07-11,114394,Mia Wiegand,GER,Germany,7,5,1,4,2,0,0,2,3,3,6,2,0,6,24.2,-22,-16.6,-5.4,0,TRUE,-26,-26,0,0,2,0,2,0
2026-07-11,114394,Frederike Askamp,GER,Germany,3,5,1,4,2,1,0,2,4,3,6,0,0,4,22.2,-22,-16.6,-5.4,1,TRUE,-26,-26,0,0,0,0,0,0
2026-07-11,114394,Mathilda Haensch,GER,Germany,0,0,0,0,2,0,1,2,0,0,0,0,0,1,16.4,-9,-6.8,-2.2,1,TRUE,-26,-26,0,0,0,0,0,0
2026-07-11,114394,Nele Prowaznik,GER,Germany,1,2,0,2,0,1,0,2,1,1,0,0,0,0,11.2,-3,-2.3,-0.7,1,FALSE,-26,-26,0,0,0,0,0,0
2026-07-11,114394,Silvia Heide,GER,Germany,2,3,0,3,0,0,1,0,3,2,2,0,0,0,10.8,6,4.5,1.5,1,FALSE,-26,-26,0,0,0,0,0,0
2026-07-11,114394,Paula Valenzuela,ESP,Spain,9,1,0,1,2,1,0,2,2,0,8,4,1,0,21.6,12,2.9,9.1,1,FALSE,+26,26,0,1,3,0,0,0
2026-07-11,114394,Isabel Hernandez,ESP,Spain,18,2,0,2,5,2,0,0,2,2,15,8,0,2,22.3,20,4.9,15.1,2,TRUE,+26,26,0,0,5,2,10,0
2026-07-11,114394,Carla Cherry,ESP,Spain,4,2,1,1,2,4,0,1,4,0,8,2,0,2,18.6,6,1.5,4.5,4,FALSE,+26,26,0,0,2,0,0,0
2026-07-11,114394,Ona Balleste,ESP,Spain,5,0,0,0,0,1,1,1,1,0,5,2,1,3,10.3,11,2.7,8.3,2,TRUE,+26,26,0,1,1,0,0,0
2026-07-11,114394,Sarai Teijeira,ESP,Spain,7,4,4,0,0,0,0,0,4,5,4,1,0,1,8.9,8,2,6,0,FALSE,+26,26,0,0,1,0,0,0
2026-07-11,114394,Elia Pérez,ESP,Spain,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8.9,1,0.2,0.8,0,FALSE,+26,26,0,0,0,0,0,0
2026-07-11,114394,Trinity Ezeanatogu,ESP,Spain,6,10,3,7,2,4,2,5,5,4,6,1,0,2,21.3,16,3.9,12.1,6,TRUE,+26,26,0,0,1,0,0,0
2026-07-11,114394,Elizabeth Abubakar,ESP,Spain,0,5,3,2,0,1,0,4,1,0,2,0,0,1,12.7,4,1,3,1,TRUE,+26,26,0,0,0,0,0,0
2026-07-11,114394,Amelia Alonso,ESP,Spain,3,7,2,5,2,0,0,3,1,1,8,1,0,0,18,13,3.2,9.8,0,FALSE,+26,26,0,0,1,0,0,2
2026-07-11,114394,Ana Maria Hernanz,ESP,Spain,2,6,5,1,5,5,0,3,0,0,6,1,0,0,21.3,21,5.1,15.9,5,FALSE,+26,26,0,0,1,0,0,2
2026-07-11,114394,Sandra Davila,ESP,Spain,6,7,4,3,1,1,1,1,2,0,10,3,0,2,20,6,1.5,4.5,2,TRUE,+26,26,0,0,3,0,2,0
2026-07-11,114394,Anna Smykovskaia,ESP,Spain,6,8,6,2,2,3,0,0,1,0,5,3,0,0,16.1,12,2.9,9.1,3,FALSE,+26,26,0,0,2,0,0,2
2026-07-12,114403,Areta Kahura,NZL,New Zealand,12,1,0,1,0,0,0,0,0,0,6,4,4,0,13,17,4.1,12.9,0,FALSE,+12,12,1,3,0,0,0,0
2026-07-12,114403,Charis Broughton,NZL,New Zealand,0,3,1,2,1,1,0,0,0,0,9,0,0,1,21.7,-5,-1.2,-3.8,1,TRUE,+12,12,0,0,0,0,0,0
2026-07-12,114403,Imani Rasmussen,NZL,New Zealand,16,5,2,3,3,1,0,1,7,6,11,5,0,1,28.8,2,0.5,1.5,1,TRUE,+12,12,0,0,5,0,2,0
2026-07-12,114403,Sinai Foai,NZL,New Zealand,0,2,2,0,3,1,0,0,0,0,5,0,0,1,10.3,6,1.4,4.6,1,FALSE,+12,12,0,0,0,0,0,0
2026-07-12,114403,Shamar Broughton,NZL,New Zealand,14,2,1,1,1,1,0,2,1,0,14,6,2,4,20.5,17,4.1,12.9,1,FALSE,+12,12,0,2,3,0,0,0
2026-07-12,114403,Ava Jones,NZL,New Zealand,0,1,0,1,0,0,0,1,2,0,4,0,0,2,9.9,-11,-2.7,-8.3,0,TRUE,+12,12,0,0,0,0,0,0
2026-07-12,114403,Elisa Brown,NZL,New Zealand,2,1,0,1,1,0,0,0,0,0,3,1,0,4,9.1,-7,-1.7,-5.3,0,FALSE,+12,12,0,0,0,0,0,0
2026-07-12,114403,Emilia Ainley,NZL,New Zealand,6,11,3,8,1,0,1,2,0,0,5,3,0,3,24.2,-1,-0.2,-0.8,1,TRUE,+12,12,0,0,3,0,0,0
2026-07-12,114403,Katie Moors,NZL,New Zealand,2,9,4,5,4,4,0,0,2,0,3,1,0,2,16.7,17,4.1,12.9,4,FALSE,+12,12,0,0,0,0,0,2
2026-07-12,114403,Sienna Maurice,NZL,New Zealand,7,4,1,3,4,0,0,1,1,0,4,3,1,0,23.9,-3,-0.7,-2.3,0,TRUE,+12,12,0,1,2,0,2,2
2026-07-12,114403,Madelin Eliadis,NZL,New Zealand,3,2,1,1,1,0,0,0,1,3,1,0,0,0,6.6,9,2.2,6.8,0,FALSE,+12,12,0,0,0,0,0,0
2026-07-12,114403,Nahala Toeleiu,NZL,New Zealand,6,2,0,2,2,0,0,0,0,0,4,3,0,0,15.2,19,4.6,14.4,0,FALSE,+12,12,0,0,2,0,0,0
2026-07-12,114403,Olivia Lelli,ITA,Italy,11,2,0,2,0,1,0,0,2,0,8,5,1,0,16,-7,-5.3,-1.7,1,FALSE,-12,-12,1,0,3,1,4,0
2026-07-12,114403,Alessandra Padulo,ITA,Italy,4,5,1,4,1,0,2,1,2,0,5,2,0,0,20.7,1,0.8,0.2,2,FALSE,-12,-12,0,0,1,0,2,0
2026-07-12,114403,Emilia Magni,ITA,Italy,6,1,0,1,1,0,0,1,0,0,10,2,2,2,22.3,-1,-0.8,-0.2,0,TRUE,-12,-12,0,2,0,0,0,0
2026-07-12,114403,Isabel Hassan,ITA,Italy,16,6,1,5,4,2,1,2,2,1,15,6,3,3,28.9,-3,-2.3,-0.7,3,TRUE,-12,-12,0,3,1,0,0,0
2026-07-12,114403,Sofia Zuccon,ITA,Italy,2,6,1,5,1,1,1,4,0,0,3,1,0,2,13.1,-14,-10.6,-3.4,2,TRUE,-12,-12,0,0,1,0,0,0
2026-07-12,114403,Anna Sablich,ITA,Italy,7,0,0,0,2,2,1,0,1,0,9,3,1,2,21.1,-12,-9.1,-2.9,3,FALSE,-12,-12,0,1,0,2,0,0
2026-07-12,114403,Aisha Diagne,ITA,Italy,0,2,2,0,0,2,0,1,0,0,5,0,0,1,17.4,-11,-8.3,-2.7,2,TRUE,-12,-12,0,0,0,0,0,0
2026-07-12,114403,Eleonora Tavella,ITA,Italy,0,2,1,1,1,0,0,0,0,0,0,0,0,0,8,8,6.1,1.9,0,FALSE,-12,-12,0,0,0,0,0,0
2026-07-12,114403,Martina Pasqualetti,ITA,Italy,5,1,0,1,2,0,0,1,0,0,2,2,1,0,12.6,-3,-2.3,-0.7,0,FALSE,-12,-12,1,0,0,1,0,0
2026-07-12,114403,Mariana Nako Moni,ITA,Italy,0,2,1,1,0,0,0,3,0,0,0,0,0,0,11,2,1.5,0.5,0,TRUE,-12,-12,0,0,0,0,0,0
2026-07-12,114403,Amelia Bianco Rossignoli,ITA,Italy,0,1,0,1,1,0,0,0,0,0,3,0,0,2,15.3,-4,-3,-1,0,FALSE,-12,-12,0,0,0,0,0,0
2026-07-12,114403,Susanna Perego,ITA,Italy,5,3,1,2,0,0,0,1,0,0,7,2,1,3,13.4,-16,-12.1,-3.9,0,FALSE,-12,-12,0,1,1,0,0,2
2026-07-12,114408,Lexi Wee,CAN,Canada,2,2,0,2,4,1,0,1,4,2,5,0,0,3,19.2,8,0,8,1,FALSE,+20,20,0,0,0,0,0,0
2026-07-12,114408,Jordyn Nohr,CAN,Canada,9,3,1,2,0,2,0,0,0,0,10,4,1,0,20.1,9,0,9,2,FALSE,+20,20,0,1,1,1,0,0
2026-07-12,114408,Samera Jeffers,CAN,Canada,1,0,0,0,0,1,0,0,1,1,2,0,0,1,9.5,8,0,8,1,FALSE,+20,20,0,0,0,0,0,0
2026-07-12,114408,Portia Reisen,CAN,Canada,6,2,0,2,2,0,0,4,3,2,4,2,0,0,16,7,0,7,0,TRUE,+20,20,0,0,2,0,0,0
2026-07-12,114408,Ashley Vande Ven,CAN,Canada,10,12,4,8,2,0,0,2,0,0,11,4,2,2,24.4,14,0,14,0,TRUE,+20,20,2,0,2,0,0,2
2026-07-12,114408,Pippa Gibb,CAN,Canada,1,2,1,1,3,0,0,3,1,1,4,0,0,2,10.2,-2,-0,-2,0,FALSE,+20,20,0,0,0,0,0,0
2026-07-12,114408,Avery Arije,CAN,Canada,16,3,1,2,4,0,0,1,2,1,14,7,1,3,21,16,0,16,0,TRUE,+20,20,0,1,2,3,0,3
2026-07-12,114408,Grace Pongang,CAN,Canada,2,1,0,1,0,0,0,2,0,0,2,1,0,0,4.3,-5,-0,-5,0,FALSE,+20,20,0,0,1,0,0,0
2026-07-12,114408,Emerald Nnani,CAN,Canada,8,6,4,2,1,0,0,1,2,4,4,2,0,0,20.6,22,0,22,0,TRUE,+20,20,0,0,2,0,4,0
2026-07-12,114408,Frances Vollett,CAN,Canada,13,9,2,7,2,0,0,2,4,6,5,3,1,2,24,14,0,14,0,TRUE,+20,20,0,1,2,0,2,0
2026-07-12,114408,Sienna Morris,CAN,Canada,4,7,2,5,1,0,1,1,1,2,3,1,0,1,15.1,-1,-0,-1,1,FALSE,+20,20,0,0,0,0,0,0
2026-07-12,114408,Gabrielle Fajemirokun,CAN,Canada,4,7,3,4,2,0,1,2,2,4,2,0,0,0,15.7,10,0,10,1,FALSE,+20,20,0,0,0,0,0,0
2026-07-12,114408,Hania  Hassabelnaby,EGY,Egypt,5,1,1,0,0,0,0,2,2,1,6,2,0,1,11.2,-8,-8,-0,0,TRUE,-20,-20,0,0,2,0,2,0
2026-07-12,114408,Dana Abdalaa,EGY,Egypt,2,2,0,2,2,0,0,1,1,0,5,1,0,1,10.6,-5,-5,-0,0,FALSE,-20,-20,0,0,1,0,0,0
2026-07-12,114408,Fatma Abdella,EGY,Egypt,1,5,2,3,2,2,0,1,3,1,7,0,0,2,27.4,-17,-17,-0,2,TRUE,-20,-20,0,0,0,0,0,0
2026-07-12,114408,Jodi  Abdalla,EGY,Egypt,6,5,1,4,1,0,1,3,2,2,6,2,0,0,27.4,-23,-23,-0,1,TRUE,-20,-20,0,0,1,0,0,0
2026-07-12,114408,Mariam Elshenawy,EGY,Egypt,7,4,3,1,0,0,0,2,2,1,7,2,2,0,25.4,-12,-12,-0,0,FALSE,-20,-20,0,2,0,0,0,0
2026-07-12,114408,Hala Fetet,EGY,Egypt,2,1,0,1,0,0,0,0,0,0,2,1,0,0,3.9,2,2,0,0,FALSE,-20,-20,0,0,0,0,0,0
2026-07-12,114408,Joudi Elsayed,EGY,Egypt,13,4,0,4,2,4,1,5,4,2,13,5,1,5,26.8,-11,-11,-0,5,FALSE,-20,-20,0,1,4,0,6,0
2026-07-12,114408,Habiba Gamal Rizk,EGY,Egypt,5,1,0,1,1,0,0,0,0,0,2,2,1,0,7,4,4,0,0,FALSE,-20,-20,1,0,1,0,2,0
2026-07-12,114408,Leila  Eissa,EGY,Egypt,5,1,0,1,2,1,0,0,1,0,5,2,1,0,23.2,-18,-18,-0,1,TRUE,-20,-20,0,1,1,0,2,0
2026-07-12,114408,Habiba Soliman,EGY,Egypt,3,3,1,2,0,0,0,2,1,0,3,1,1,0,14,-5,-5,-0,0,FALSE,-20,-20,1,0,0,0,0,0
2026-07-12,114408,Zeina Amin,EGY,Egypt,5,2,1,1,1,1,0,4,2,1,7,2,0,1,16.7,-7,-7,-0,1,TRUE,-20,-20,0,0,2,0,0,0
2026-07-12,114408,Sedra   Elshafey,EGY,Egypt,2,1,1,0,2,0,0,0,1,2,1,0,0,1,6.7,0,0,0,0,FALSE,-20,-20,0,0,0,0,0,0
2026-07-12,114396,Xuan Sun,CHN,People 's Republic of China,9,5,0,5,4,3,0,2,4,0,11,4,1,1,34.1,27,5,22,3,TRUE,+25,25,0,1,3,0,2,0
2026-07-12,114396,Xinyue Wang,CHN,People 's Republic of China,0,1,0,1,1,0,0,1,0,0,2,0,0,0,4.1,1,0.2,0.8,0,FALSE,+25,25,0,0,0,0,0,0
2026-07-12,114396,Yu Jia,CHN,People 's Republic of China,0,1,1,0,0,0,0,1,1,0,3,0,0,0,8.1,-3,-0.6,-2.4,0,FALSE,+25,25,0,0,0,0,0,0
2026-07-12,114396,Ruoyan Sun,CHN,People 's Republic of China,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.8,-1,-0.2,-0.8,0,FALSE,+25,25,0,0,0,0,0,0
2026-07-12,114396,Ying Feng,CHN,People 's Republic of China,4,0,0,0,1,0,0,0,0,0,3,2,0,0,7.6,-5,-0.9,-4.1,0,FALSE,+25,25,0,0,2,0,2,0
2026-07-12,114396,Mengjie Wu,CHN,People 's Republic of China,4,8,6,2,4,3,1,2,2,0,4,2,0,1,26,32,5.9,26.1,4,TRUE,+25,25,0,0,2,0,0,0
2026-07-12,114396,Yuanshan Li,CHN,People 's Republic of China,23,2,0,2,4,2,0,1,1,1,21,9,4,3,38.1,28,5.2,22.8,2,TRUE,+25,25,1,3,3,1,2,0
2026-07-12,114396,Hanyun Sun,CHN,People 's Republic of China,26,8,2,6,4,3,0,0,8,4,21,10,2,2,36.3,24,4.4,19.6,3,TRUE,+25,25,0,2,8,0,4,0
2026-07-12,114396,Yunshu Pang,CHN,People 's Republic of China,11,10,6,4,0,0,0,4,1,1,11,5,0,1,31.5,36,6.6,29.4,0,TRUE,+25,25,0,0,5,0,0,6
2026-07-12,114396,Yatong Tang,CHN,People 's Republic of China,0,1,1,0,0,2,0,1,0,0,0,0,0,2,5.2,-8,-1.5,-6.5,2,FALSE,+25,25,0,0,0,0,0,0
2026-07-12,114396,Jiayi Wan,CHN,People 's Republic of China,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2.8,-3,-0.6,-2.4,0,FALSE,+25,25,0,0,1,0,0,0
2026-07-12,114396,Yiming Wang,CHN,People 's Republic of China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,-3,-0.6,-2.4,0,FALSE,+25,25,0,0,0,0,0,0
2026-07-12,114396,Amelie Mbah,GER,Germany,2,2,1,1,0,1,0,0,0,0,2,1,0,1,6.8,0,0,0,1,FALSE,-25,-25,0,0,1,0,0,0
2026-07-12,114396,Leonie Pfanzelt,GER,Germany,14,3,1,2,6,0,0,1,0,0,8,6,2,2,22.9,-2,-1.6,-0.4,0,FALSE,-25,-25,0,2,2,2,0,2
2026-07-12,114396,Linda Thimm,GER,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-8,-6.5,-1.5,0,FALSE,-25,-25,0,0,0,0,0,0
2026-07-12,114396,Moescha Feunou Bakam,GER,Germany,4,3,1,2,0,0,0,2,1,2,2,1,0,1,11.2,4,3.3,0.7,0,FALSE,-25,-25,0,0,0,1,2,0
2026-07-12,114396,Darina Zraychenko,GER,Germany,7,3,1,2,1,0,1,3,4,2,11,2,1,6,27.6,-28,-22.8,-5.2,1,TRUE,-25,-25,0,1,1,0,0,0
2026-07-12,114396,Leni Schramm-Bunning,GER,Germany,0,2,0,2,1,0,1,0,0,0,2,0,0,2,8.9,2,1.6,0.4,1,FALSE,-25,-25,0,0,0,0,0,0
2026-07-12,114396,Lara Gierlich,GER,Germany,6,3,2,1,1,1,1,0,1,0,9,2,2,0,24.3,-24,-19.6,-4.4,2,TRUE,-25,-25,2,0,0,0,0,0
2026-07-12,114396,Mia Wiegand,GER,Germany,16,2,0,2,1,2,0,2,2,3,9,5,3,2,25.7,-21,-17.1,-3.9,2,TRUE,-25,-25,0,3,1,1,0,0
2026-07-12,114396,Frederike Askamp,GER,Germany,0,3,1,2,3,0,3,2,1,0,9,0,0,3,21.1,-16,-13,-3,3,TRUE,-25,-25,0,0,0,0,0,0
2026-07-12,114396,Mathilda Haensch,GER,Germany,5,4,1,3,0,1,1,3,2,3,5,1,0,2,21.6,-18,-14.7,-3.3,2,TRUE,-25,-25,0,0,1,0,0,0
2026-07-12,114396,Nele Prowaznik,GER,Germany,0,3,0,3,0,0,0,3,1,0,0,0,0,1,11.7,-7,-5.7,-1.3,0,FALSE,-25,-25,0,0,0,0,0,0
2026-07-12,114396,Silvia Heide,GER,Germany,0,2,1,1,0,0,0,1,0,0,2,0,0,0,8.8,-7,-5.7,-1.3,0,FALSE,-25,-25,0,0,0,0,0,0
2026-07-12,114393,Paula Valenzuela,ESP,Spain,5,4,0,4,3,2,0,3,1,0,8,2,1,3,18.9,14,1.3,12.7,2,FALSE,+35,35,0,1,0,0,0,0
2026-07-12,114393,Isabel Hernandez,ESP,Spain,12,4,1,3,5,1,0,2,3,4,14,4,0,4,25,23,2.2,20.8,1,TRUE,+35,35,0,0,3,1,4,0
2026-07-12,114393,Carla Cherry,ESP,Spain,4,2,2,0,2,1,0,1,0,0,6,2,0,4,20.9,12,1.2,10.8,1,TRUE,+35,35,0,0,1,1,2,0
2026-07-12,114393,Sarai Teijeira,ESP,Spain,5,0,0,0,0,1,0,0,0,0,2,2,1,0,9.1,12,1.2,10.8,1,FALSE,+35,35,1,0,1,0,0,0
2026-07-12,114393,Elia Pérez,ESP,Spain,11,3,1,2,1,1,0,0,0,0,9,4,3,0,12.6,16,1.5,14.5,1,FALSE,+35,35,1,2,1,0,2,2
2026-07-12,114393,Trinity Ezeanatogu,ESP,Spain,4,9,7,2,5,2,0,1,3,0,7,2,0,2,19.3,25,2.4,22.6,2,TRUE,+35,35,0,0,2,0,2,0
2026-07-12,114393,Elizabeth Abubakar,ESP,Spain,1,3,3,0,2,0,2,2,1,1,2,0,0,1,14.5,9,0.9,8.1,2,FALSE,+35,35,0,0,0,0,0,0
2026-07-12,114393,Amelia Alonso,ESP,Spain,13,5,1,4,4,1,1,1,1,2,13,5,1,0,21,21,2,19,2,FALSE,+35,35,1,0,4,0,0,0
2026-07-12,114393,Ana Maria Hernanz,ESP,Spain,10,5,2,3,1,3,0,3,1,0,8,4,2,0,21,10,1,9,3,FALSE,+35,35,0,2,1,1,2,0
2026-07-12,114393,Sandra Davila,ESP,Spain,7,5,2,3,0,0,0,1,0,0,8,3,1,2,18.6,11,1.1,9.9,0,TRUE,+35,35,0,1,1,1,0,2
2026-07-12,114393,Anna Smykovskaia,ESP,Spain,3,9,6,3,1,2,2,2,3,1,4,1,0,1,19,22,2.1,19.9,4,TRUE,+35,35,0,0,1,0,0,0
2026-07-12,114393,Jordan Martin,MEX,Mexico,6,3,1,2,1,0,0,3,2,1,3,2,1,1,14.8,-8,-7.2,-0.8,0,FALSE,-35,-35,0,1,0,0,0,0
2026-07-12,114393,Mariana Diaz,MEX,Mexico,2,4,0,4,2,0,0,1,1,0,7,1,0,3,36.3,-30,-27.1,-2.9,0,TRUE,-35,-35,0,0,0,0,0,0
2026-07-12,114393,Jimena Velazquez,MEX,Mexico,12,3,0,3,4,0,0,2,4,2,13,5,0,5,33.2,-28,-25.3,-2.7,0,TRUE,-35,-35,0,0,5,0,6,0
2026-07-12,114393,Meredith Jaime,MEX,Mexico,3,1,1,0,0,0,0,0,1,0,4,1,1,1,16.4,-11,-9.9,-1.1,0,FALSE,-35,-35,0,1,0,0,0,0
2026-07-12,114393,Ivanna Olalde,MEX,Mexico,2,4,1,3,1,3,0,1,3,2,3,0,0,1,19.6,-10,-9,-1,3,FALSE,-35,-35,0,0,0,0,0,0
2026-07-12,114393,Andrea Lopez,MEX,Mexico,0,1,0,1,1,0,0,0,0,0,0,0,0,4,4.7,-5,-4.5,-0.5,0,FALSE,-35,-35,0,0,0,0,0,0
2026-07-12,114393,Yania Valverde,MEX,Mexico,6,5,0,5,2,0,1,2,2,0,9,3,0,1,23.6,-27,-24.4,-2.6,1,TRUE,-35,-35,0,0,2,1,0,0
2026-07-12,114393,Isamar Rumbo,MEX,Mexico,5,2,0,2,2,2,1,2,3,0,6,2,1,3,26.8,-25,-22.6,-2.4,3,TRUE,-35,-35,0,1,1,0,2,0
2026-07-12,114393,Isabella Martinez,MEX,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8,-6,-5.4,-0.6,0,FALSE,-35,-35,0,0,0,0,0,0
2026-07-12,114393,Marisol Gomez,MEX,Mexico,4,0,0,0,0,1,1,2,0,0,5,2,0,1,15.4,-15,-13.6,-1.4,2,TRUE,-35,-35,0,0,2,0,0,0
2026-07-12,114393,Samantha Patino,MEX,Mexico,0,1,1,0,0,0,0,0,0,0,2,0,0,1,6.5,-10,-9,-1,0,FALSE,-35,-35,0,0,0,0,0,0
2026-07-12,114398,Zala Canzek,SLO,Slovenia,2,1,0,1,0,0,0,0,0,0,4,1,0,1,10.9,-16,-7.5,-8.5,0,FALSE,-30,-30,0,0,1,0,2,0
2026-07-12,114398,Julija Bukovec,SLO,Slovenia,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5.2,-11,-5.1,-5.9,0,FALSE,-30,-30,0,0,0,0,0,0
2026-07-12,114398,Ines Fritz,SLO,Slovenia,6,5,4,1,3,1,0,3,1,1,9,2,1,1,24.1,-21,-9.8,-11.2,1,TRUE,-30,-30,0,1,1,0,0,0
2026-07-12,114398,Anais Gobec,SLO,Slovenia,10,9,3,6,2,0,0,3,3,4,7,3,0,4,27.8,-8,-3.7,-4.3,0,TRUE,-30,-30,0,0,3,0,0,2
2026-07-12,114398,Ota Pozin,SLO,Slovenia,0,3,0,3,1,0,0,3,0,0,1,0,0,2,24.8,-21,-9.8,-11.2,0,TRUE,-30,-30,0,0,0,0,0,0
2026-07-12,114398,Ema Stavrov,SLO,Slovenia,2,7,3,4,0,0,0,3,0,0,5,1,0,3,12.8,-8,-3.7,-4.3,0,FALSE,-30,-30,0,0,1,0,0,2
2026-07-12,114398,Marina Josipovic,SLO,Slovenia,2,2,2,0,2,1,0,1,2,2,7,0,0,0,14.2,-11,-5.1,-5.9,1,TRUE,-30,-30,0,0,0,0,0,0
2026-07-12,114398,Ema Krzisnik,SLO,Slovenia,10,3,1,2,3,0,1,1,2,1,8,3,3,2,22.6,-5,-2.3,-2.7,1,FALSE,-30,-30,1,2,0,0,0,0
2026-07-12,114398,Ema Lorbek,SLO,Slovenia,10,1,0,1,1,0,1,2,8,8,1,1,0,5,15.8,-25,-11.7,-13.3,1,FALSE,-30,-30,0,0,1,0,0,0
2026-07-12,114398,Veronika Ferjancic,SLO,Slovenia,17,13,4,9,3,0,1,1,8,7,10,5,0,4,29.6,-11,-5.1,-5.9,1,TRUE,-30,-30,0,0,3,0,0,2
2026-07-12,114398,Zala Mali,SLO,Slovenia,0,1,0,1,2,0,0,0,0,0,2,0,0,0,12,-13,-6.1,-6.9,0,FALSE,-30,-30,0,0,0,0,0,0
