gameId,pId,PM,Starter,AS,BS,DR,FD,FG2A,FG2M,FG2P,FG3A,FG3M,FG3P,FGA,FGM,FTA,FTM,FTP,OR,PF,PTS,REB,ST,TO,EFF,FGIA,FGIM,FGIP,TP,teamId,nationality,uniformNumber,name,10+ ppg,FGP,mins,secs,MP
135071,420702,0,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0:0,104,Mexico,17.0,Yulissa Yazmin Moran Arechiga,0,,0,0,0.0
135071,235869,1,False,1,0,0,0,0,0,,1,0,0.0,1,0,0,0,,1,3,0,1,0,0,1,0,0,0.0,6:29,104,Mexico,16.0,Mariana Rodriguez,0,0.0,6,29,6.5
135071,215141,7,True,4,0,2,1,1,1,1.0,1,0,0.0,2,1,0,0,,0,0,2,2,0,0,7,1,1,100.0,22:9,104,Mexico,14.0,Alexia Lagunas,0,0.5,22,9,22.2
135071,268370,-7,True,2,0,10,2,7,2,0.286,8,4,0.5,15,6,0,0,,1,2,16,11,1,2,19,5,2,40.0,33:31,104,Mexico,6.0,Mariana Valenzuela,1,0.4,33,31,33.5
135071,227782,2,False,3,0,2,1,0,0,,6,2,0.333,6,2,2,2,1.0,0,2,8,2,1,0,10,0,0,0.0,16:21,104,Mexico,4.0,Karina Esquer,0,0.333,16,21,16.4
135071,319031,-10,True,0,0,4,3,8,4,0.5,1,0,0.0,9,4,4,4,1.0,2,1,12,6,0,3,10,7,4,57.1,23:2,104,Mexico,2.0,Anisa Jeffries,1,0.444,23,2,23.0
135074,342479,9,False,0,1,3,0,2,2,1.0,1,0,0.0,3,2,0,0,,1,4,4,4,0,1,7,1,1,100.0,15:7,34,Canada,30.0,Cearah Parchment,0,0.667,15,7,15.1
135074,250669,3,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,2,0,0,1,0,1,0,0,0.0,5:19,34,Canada,25.0,Faith Dut,0,,5,19,5.3
135074,368225,6,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,0,0,0.0,2:35,34,Canada,23.0,Avery Howell,0,,2,35,2.6
135074,161433,0,True,1,0,2,1,5,3,0.6,0,0,,5,3,0,0,,1,4,6,3,0,1,7,5,3,60.0,13:17,34,Canada,14.0,Kayla Alexander,0,0.6,13,17,13.3
135074,320676,22,True,1,0,1,0,3,1,0.333,5,5,1.0,8,6,0,0,,0,1,17,1,0,1,16,3,1,33.3,28:30,34,Canada,12.0,Syla Swords,1,0.75,28,30,28.5
135074,318775,13,True,8,0,2,5,10,5,0.5,3,1,0.333,13,6,2,2,1.0,2,2,15,4,0,2,18,5,3,60.0,26:17,34,Canada,10.0,Jasmine Bascoe,1,0.462,26,17,26.3
135074,172742,0,True,1,0,8,3,2,2,1.0,1,0,0.0,3,2,2,2,1.0,3,2,6,11,1,2,16,2,2,100.0,30:24,34,Canada,9.0,Yvonne Ejim,0,0.667,30,24,30.4
135074,266912,18,False,1,0,1,0,0,0,,2,1,0.5,2,1,0,0,,1,0,3,2,1,2,4,0,0,0.0,15:53,34,Canada,8.0,Tara Wallack,0,0.5,15,53,15.9
135074,217051,-2,False,0,0,1,1,5,2,0.4,1,0,0.0,6,2,2,1,0.5,1,2,5,2,0,0,2,2,1,50.0,10:59,34,Canada,7.0,Shaina Pellington,0,0.333,10,59,11.0
135074,188714,10,True,1,0,2,1,2,0,0.0,2,0,0.0,4,0,2,2,1.0,0,1,2,2,1,2,0,1,0,0.0,15:21,34,Canada,4.0,Sami Hill,0,0.0,15,21,15.4
135074,297698,-1,False,3,0,1,2,7,5,0.714,6,2,0.333,13,7,2,1,0.5,1,1,17,2,2,1,16,5,4,80.0,19:34,34,Canada,3.0,Delaney Gibb,1,0.538,19,34,19.6
135074,369879,-3,False,2,0,2,1,4,4,1.0,3,1,0.333,7,5,0,0,,0,3,11,2,0,2,11,4,4,100.0,16:44,34,Canada,1.0,Agot Makeer,1,0.714,16,44,16.7
135074,219363,-5,False,2,1,3,3,1,0,0.0,4,2,0.5,5,2,2,2,1.0,0,2,8,3,2,1,12,1,0,0.0,25:2,113,New Zealand,45.0,Charlotte Whittaker,0,0.4,25,2,25.0
135074,317318,-16,True,0,0,3,7,8,4,0.5,2,1,0.5,10,5,12,10,0.833,1,3,21,4,1,3,16,7,3,42.9,25:56,113,New Zealand,33.0,Lauren Whittaker,1,0.5,25,56,25.9
135074,239275,-8,True,2,0,0,1,3,0,0.0,1,0,0.0,4,0,0,0,,0,0,0,0,2,0,0,2,0,0.0,25:38,113,New Zealand,26.0,Tayla Dalton,0,0.0,25,38,25.6
135074,206251,-6,True,3,0,0,3,8,5,0.625,2,1,0.5,10,6,6,5,0.833,3,2,18,3,1,2,18,8,5,62.5,24:33,113,New Zealand,14.0,Ella Tofaeono,1,0.6,24,33,24.6
135074,261208,-4,False,0,0,2,1,0,0,,0,0,,0,0,0,0,,0,0,0,2,0,0,2,0,0,0.0,7:21,113,New Zealand,12.0,Florence Dallow,0,,7,21,7.4
135074,296082,-4,False,3,0,1,0,1,0,0.0,4,1,0.25,5,1,0,0,,1,1,3,2,0,2,2,1,0,0.0,17:44,113,New Zealand,6.0,Ella Jade Brow,0,0.2,17,44,17.7
135074,377527,0,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,2:35,113,New Zealand,5.0,Imani Rasmussen,0,,2,35,2.6
135074,328255,-11,True,2,0,1,3,4,0,0.0,0,0,,4,0,4,4,1.0,0,3,4,1,1,2,2,4,0,0.0,22:16,113,New Zealand,4.0,Pahlyss Hokianga,0,0.0,22,16,22.3
135074,328112,-7,False,2,1,1,1,3,2,0.667,1,0,0.0,4,2,2,1,0.5,1,0,5,2,0,0,7,3,2,66.7,13:31,113,New Zealand,3.0,Bailey Flavell,0,0.5,13,31,13.5
135074,258137,-14,True,5,2,2,4,6,3,0.5,3,1,0.333,9,4,4,3,0.75,0,3,12,2,2,3,14,5,3,60.0,35:24,113,New Zealand,2.0,Emilia Shearer,1,0.444,35,24,35.4
